job Name,Title,Company,Occupation,Specs,Link
machine learning,Solution Architect - Abu Dhabi UAE Ref. 005213,Novancy Consulting,Full Time,"['Full TimeNot specified', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Engineering', 'Computer Engineering', 'Software Engineering', 'Software Development', 'Solution Architecture']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/v8tJijri9zFf-Solution-Architect---Abu-Dhabi-UAE-Ref-005213-Novancy-Consulting-Dubai-United-Arab-Emirates
machine learning,Finance Coordinator,Ritz-Carlton Company,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'Logistics/Supply Chain', 'Sales/Retail', 'finance', 'accounting', 'financial analysis', 'financial management', 'management', 'business', 'software']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/tOJ8xs5r9vvk-Finance-Coordinator-Ritz-Carlton-Company-Riyadh-Saudi-Arabia
machine learning,Senior Data Scientist II,Alphapartners,Full Time,"['Full TimeNot specified', 'R&D/Science', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Engineering', 'Information Technology (IT)', 'SQL', 'Data Science', 'Java', 'Python']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/T5W2p0XgpwIg-Senior-Data-Scientist-II-Alphapartners-Dubai-United-Arab-Emirates
machine learning,Senior Data Scientist II,Careem,Full Time,"['Full TimeNot specified', 'R&D/Science', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Engineering', 'Information Technology (IT)', 'SQL', 'Data Science', 'Java', 'Python']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/hBkd1Nwzh3Dj-Senior-Data-Scientist-II-Careem-Dubai-United-Arab-Emirates
machine learning,"Performance Manager Dubai, United Arab Emirates",GroupM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Marketing/PR/Advertising', 'Sales/Retail', 'Sales', 'Sales Skills', 'Computer Science', 'Information Technology (IT)', 'Indoor Sales', 'Marketing', 'Accounting']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/AsFAXSfDPtwd-Performance-Manager-Dubai-United-Arab-Emirates-GroupM-Dubai-United-Arab-Emirates
machine learning,Operational Excellence,Al Andalous Pharmaceutical Industries,Full Time,"['Full TimeExperienced', '7 - 10 Yrs of Exp', 'Operations/Management', 'Engineering - Other', 'LEAN', 'Manufacturing', 'Operations', 'Pharmaceutical', 'Computer Skills', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OcZmwdWHxnj9-Operational-Excellence-Al-Andalous-Pharmaceutical-Industries-Giza-Egypt
data analysis,Financial Planning & Analysis Senior Specialist,Haier Egypt,Full Time,"['Full TimeExperienced', '4 - 7 Yrs of Exp', 'Accounting/Finance', 'Analyst/Research', 'analytical', 'Financial Analysis', 'Budgeting', 'Financial Data Analysis', 'Financial Reporting']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GBCGRVDiV0ux-Financial-Planning-Analysis-Senior-Specialist-Haier-Egypt-Cairo-Egypt
data analysis,Market Analysis & Reporting Supervisor (Egypt & NAF),Nissan Motor Egypt,Full Time,"['Full TimeNot specified', 'Marketing/PR/Advertising', 'Analyst/Research', 'Media/Journalism/Publishing', 'Marketing', 'Market Research', 'Analysis', 'Social Media', 'E-marketing', 'Sales', 'Digital Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mW9awFkRoC0c-Market-Analysis-Reporting-Supervisor-Egypt-NAF-Nissan-Motor-Egypt-Cairo-Egypt
data analysis,Market Analysis & Reporting Supervisor (Egypt & NAF),Nissan,Full Time,"['Full TimeNot specified', 'Marketing/PR/Advertising', 'Analyst/Research', 'Media/Journalism/Publishing', 'Marketing', 'Market Research', 'Analysis', 'Social Media', 'E-marketing', 'Sales', 'Digital Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/P5hZ7kaEX2k9-Market-Analysis-Reporting-Supervisor-Egypt-NAF-Nissan-Cairo-Egypt
data analysis,Senior Data Analyst,Dubizzle,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Analysis', 'Data Analysis', 'Business Analysis', 'Microsoft Office', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/q3RJq3l6fySB-Senior-Data-Analyst-Dubizzle-Cairo-Egypt
data analysis,Data Analyst,Yodawy Med,Full TimeWork From Home,"['Full TimeWork From HomeEntry Level', '0 - 2 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'analytical', 'Communication skills', 'Computer Science', 'Data', 'Data Analysis', 'Database']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/HAUXcNyYg78s-Data-Analyst-Yodawy-Med-Giza-Egypt
data analysis,"Data & Analytics Manager Dubai, United Arab Emirates",GroupM,Full Time,"['Full TimeNot specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Data Entry', 'Microsoft Office', 'Administration', 'Data Analysis', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/k9Xn3KWgUlSo-Data-Analytics-Manager-Dubai-United-Arab-Emirates-GroupM-Dubai-United-Arab-Emirates
data analysis,Senior Data Scientist II,Alphapartners,Full Time,"['Full TimeNot specified', 'R&D/Science', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Engineering', 'Information Technology (IT)', 'SQL', 'Data Science', 'Java', 'Python']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/T5W2p0XgpwIg-Senior-Data-Scientist-II-Alphapartners-Dubai-United-Arab-Emirates
data analysis,Senior Data Scientist II,Careem,Full Time,"['Full TimeNot specified', 'R&D/Science', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Engineering', 'Information Technology (IT)', 'SQL', 'Data Science', 'Java', 'Python']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/hBkd1Nwzh3Dj-Senior-Data-Scientist-II-Careem-Dubai-United-Arab-Emirates
data analysis,"Data & Analytics Director Dubai, United Arab Emirates",GroupM,Full Time,"['Full TimeNot specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Data Entry', 'Microsoft Office', 'Administration', 'Data Analysis', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5htjgvq0hPvg-Data-Analytics-Director-Dubai-United-Arab-Emirates-GroupM-Dubai-United-Arab-Emirates
data analysis,Senior Data Scientist,Etisalat Egypt,Full Time,"['Full TimeExperienced', '2 - 6 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'Computer Science', 'Data Analysis', 'Testing', 'Information Technology (IT)', 'Python', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/0fJbtLQ9Ebcd-Senior-Data-Scientist-Etisalat-Egypt-Cairo-Egypt
data analysis,Data Analyst,Raya Trade & Distribution,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Microsoft Office', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/E8K0q6eUGDCP-Data-Analyst-Raya-Trade-Distribution-Cairo-Egypt
data analysis,Data & Analytics Analyst,Alphapartners,Full Time,"['Full TimeNot specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Data Entry', 'Microsoft Office', 'Administration', 'Data Analysis', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jXdNujMgsUth-Data-Analytics-Analyst-Alphapartners-Dubai-United-Arab-Emirates
data analysis,Data & technology officer,Paraguru,Full Time,"['Full TimeExperienced', '1 - 2 Yrs of Exp', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/fuY4vqfG9x8g-Data-technology-officer-Paraguru-Cairo-Egypt
data analysis,Data Analyst,BTC-Egypt Gold,Full Time,"['Full TimeExperienced', '1 - 4 Yrs of Exp', 'Operations/Management', 'Analyst/Research', 'Analysis', 'Analyst', 'analytical', 'business', 'Data', 'Data Analysis', 'Data Analyst', 'Economics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/4ZxGmi5V1UGm-Data-Analyst-BTC-Egypt-Gold-Cairo-Egypt
data analysis,Data & Analytics Analyst,Careem,Full Time,"['Full TimeNot specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Data Entry', 'Microsoft Office', 'Administration', 'Data Analysis', 'Software Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5T72s1N2q8dr-Data-Analytics-Analyst-Careem-Dubai-United-Arab-Emirates
data analysis,Data Analyst Trainee,DigitalQatalyst DMCC,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'Microsoft Office', 'SQL', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/9nqQzef7Wh8U-Data-Analyst-Trainee-DigitalQatalyst-DMCC-Dubai-United-Arab-Emirates
data analysis,SAP Master Data Management Analyst - Temporary Contract,Unilever,Full Time,"['Full TimeNot specified', 'Human Resources', 'IT/Software Development', 'Analyst/Research', 'Microsoft Office', 'Analysis', 'Data', 'Data Analysis', 'Data Management', 'Computer Science', 'Human Resources (HR)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/w5F8RP7JVRyv-SAP-Master-Data-Management-Analyst---Temporary-Contract-Unilever-Cairo-Egypt
data analysis,Data Analyst,Raya Holding for Financial Investments,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Microsoft Office', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/3dVHuZthIjzM-Data-Analyst-Raya-Holding-for-Financial-Investments-Cairo-Egypt
data analysis,Data and Insights Specialist,Haus & Haus,Full Time,"['Full TimeNot specified', 'Administration', 'IT/Software Development', 'Analyst/Research', 'Data Entry', 'Administration', 'Microsoft Office', 'Admin', 'Computer Skills', 'Typing', 'Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/R4PXnxlHlg8S-Data-and-Insights-Specialist-Haus-Haus-Dubai-United-Arab-Emirates
data analysis,Data Analyst,Raya Distribution,Full Time,"['Full TimeEntry Level', '0 - 3 Yrs of Exp', 'Analyst/Research', 'Analysis', 'analytical', 'BI', 'Power BI', 'Data Analysis', 'Planning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Rq6uM3qbzj4R-Data-Analyst-Raya-Distribution-Cairo-Egypt
data analysis,Data Analyst Power BI,Smart Line,Full Time,"['Full TimeExperienced', '5 - 5 Yrs of Exp', 'Analyst/Research', 'Analyst', 'Data Analysis', 'Data Analyst']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/e2oRiGgFp4Ba-Data-Analyst-Power-BI-Smart-Line-Cairo-Egypt
data analysis,Manager Learning Data Analytics and AI,MAJID AL FUTTAIM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Marketing/PR/Advertising', 'Engineering - Telecom/Technology', 'information technology (it)', 'marketing', 'computer science', 'social media', 'management', 'analysis', 'science']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/FU9JD6pkuq2t-Manager-Learning-Data-Analytics-and-AI-MAJID-AL-FUTTAIM-Dubai-United-Arab-Emirates
data analysis,Data Scientist,Atribs Metscon,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Python', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Data Science', 'Data Scientist', 'Machine Learning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/H8MX6JFuRlAd-Data-Scientist-Atribs-Metscon-Abu-Dhabi-United-Arab-Emirates
data analysis,Sales Analysis Supervisor,Confidential,Full Time,"['Full TimeExperienced', '6 - 8 Yrs of Exp', 'Analyst/Research', 'Sales/Retail', 'Analysis', 'Administration', 'Data Analysis', 'Finance', 'business', 'Sales Analysis', 'Microsoft Excel', 'Data']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/f3IdKuKe2y4C-Sales-Analysis-Supervisor-Giza-Egypt
data analysis,Data Analyst,Shawkat Stone for Marble and Granite,Full Time,"['Full TimeEntry Level', '2 - 3 Yrs of Exp', 'Manufacturing/Production', 'Analyst/Research', 'Analyst', 'Analysis', 'Data Analyst', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Statistics', 'Data']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ylFo1pAY7Xsh-Data-Analyst-Shawkat-Stone-for-Marble-and-Granite-Cairo-Egypt
data analysis,Senior Data Analyst,Basata,Full Time,"['Full TimeExperienced', '5 - 7 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Analysis', 'BI', 'Data Analysis', 'Data', 'Database', 'ETL', 'Information Technology (IT)', 'Oracle']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5znjFhQblwE3-Senior-Data-Analyst-Basata-Cairo-Egypt
data analysis,Operations Data Analyst,Breadfast,Full Time,"['Full TimeEntry Level', '1 - 3 Yrs of Exp', 'Administration', 'Logistics/Supply Chain', 'Sales/Retail', 'analytical', 'E-Commerce', 'Data Analysis', 'Retail', 'Analysis']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/LES7rQiHaiOK-Operations-Data-Analyst-Breadfast-Cairo-Egypt
data analysis,Data Analyst ( Power BI),London International Patient Services,Full Time,"['Full TimeExperienced', '1 - 2 Yrs of Exp', 'Analyst/Research', 'Analyst', 'Analysis', 'Data', 'Computer Science', 'Data Analysis', 'BI', 'Power BI', 'SQL', 'Data Analyst']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/53W7IORxeM7o-Data-Analyst-Power-BI-London-International-Patient-Services-Cairo-Egypt
data analysis,Onboarding Data Analyst,dopay,Full Time,"['Full TimeExperienced', '2+ Yrs of Exp', 'Accounting/Finance', 'Banking', 'Analyst/Research', 'Financial Data Analysis', 'Data Analysis', 'Data Analytics', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/bD5bxR5p8PSL-Onboarding-Data-Analyst-dopay-Cairo-Egypt
data analysis,Senior Data Analyst,Professional Recruitment,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Analysis', 'Data Analysis', 'Business Analysis', 'Microsoft Office', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/2jVDpI77qK0c-Senior-Data-Analyst-Professional-Recruitment-Riyadh-Saudi-Arabia
data analysis,HR Data Analyst,Q-Express Documents Transport G25,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'Microsoft Office', 'SQL', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1YH9Nxb4n9oU-HR-Data-Analyst-Q-Express-Documents-Transport---G25-Dubai-United-Arab-Emirates
data analysis,Data Analyst,AECOM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Data Analysis', 'Analysis', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Microsoft Office', 'Microsoft Excel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/In9BFIMdoJwh-Data-Analyst-AECOM-Riyadh-Saudi-Arabia
data analysis,Data Engineer,AECOM,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yI9VhuLTZqQ7-Data-Engineer-AECOM-Riyadh-Saudi-Arabia
data analysis,Data Management Section Head,Confidential,Full Time,"['Full TimeExperienced', '8 - 10 Yrs of Exp', 'Analyst/Research', 'Sales/Retail', 'Data Analysis', 'excel', 'Finance', 'Analysis', 'Sales', 'quality', 'Data Management', 'Master Data Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7cliNYgAgaYf-Data-Management-Section-Head-Giza-Egypt
data analysis,Senior Supply Chain Data Analyst,Amreyah Cement,Full Time,"['Full TimeExperienced', '2 - 3 Yrs of Exp', 'Logistics/Supply Chain', 'Analyst/Research', 'Engineering - Mechanical/Electrical', 'Data Analysis', 'Analysis', 'Power BI', 'Supply Chain', 'Purchasing', 'Communication', 'MS Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Nzck0c09IVqC-Senior-Supply-Chain-Data-Analyst-Amreyah-Cement-Alexandria-Egypt
data analysis,Junior Data Analyst,Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt),Full Time,"['Full TimeEntry Level', '0 - 1 Yrs of Exp', 'IT/Software Development', 'Analysis', 'analytical', 'Computer Science', 'Data Analysis', 'Information Technology (IT)']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yVfxNcTzpXH0-Junior-Data-Analyst-Prometeon-Tyres-Group-–-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt
data analysis,Data Analyst,uniform plus,Full Time,"['Full TimeExperienced', '3 - 6 Yrs of Exp', 'Administration', 'Logistics/Supply Chain', 'Analyst/Research', 'Analysis', 'Data Analysis', 'Statistics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/L7QDKAKBesvq-Data-Analyst-uniform-plus-Cairo-Egypt
data analysis,Data Scientist,Vistas Global,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Python', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Data Science', 'Data Scientist', 'Machine Learning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gacMYmJhiwmr-Data-Scientist-Vistas-Global-Doha-Qatar
data analysis,Data Engineer,Vistas Global,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kQBWVXTeEwQI-Data-Engineer-Vistas-Global-Doha-Qatar
data analysis,Data Engineer,Blackstone eIT,Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Computer Engineering', 'Engineering', 'Software Engineering', 'Software Development', 'SQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/HjwLEc9TLydl-Data-Engineer-Blackstone-eIT-Aggregated-Dubai-United-Arab-Emirates
